OTA,Iteration,Time,Result,Solver
TUI_v2,32,0.04121112823486328,safe,Theano_DC
TUI_v2,32,0.0412290096282959,safe,Theano_SC
TUI_v2,32,0.01075601577758789,safe,z3
TUI_v2,32,0.004772186279296875,safe,cvc5
TUI_v2,33,0.04079604148864746,safe,Theano_DC
TUI_v2,33,0.04170393943786621,safe,Theano_SC
TUI_v2,33,0.010857820510864258,safe,z3
TUI_v2,33,0.004806995391845703,safe,cvc5
TUI_v2,34,0.04221200942993164,safe,Theano_DC
TUI_v2,34,0.04269599914550781,safe,Theano_SC
TUI_v2,34,0.010701894760131836,safe,z3
TUI_v2,34,0.005045175552368164,safe,cvc5
TUI_v2,35,0.04819893836975098,safe,Theano_DC
TUI_v2,35,0.05987215042114258,safe,Theano_SC
TUI_v2,35,0.012801170349121094,safe,z3
TUI_v2,35,0.00509190559387207,safe,cvc5
TUI_v2,36,0.04302501678466797,safe,Theano_DC
TUI_v2,36,0.04170799255371094,safe,Theano_SC
TUI_v2,36,0.010771989822387695,safe,z3
TUI_v2,36,0.0046961307525634766,safe,cvc5
TUI_v2,37,0.042034149169921875,safe,Theano_DC
TUI_v2,37,0.04229402542114258,safe,Theano_SC
TUI_v2,37,0.011078119277954102,safe,z3
TUI_v2,37,0.004854917526245117,safe,cvc5
TUI_v2,38,0.04256415367126465,safe,Theano_DC
TUI_v2,38,0.04190206527709961,safe,Theano_SC
TUI_v2,38,0.010615825653076172,safe,z3
TUI_v2,38,0.004554033279418945,safe,cvc5
TUI_v2,39,0.04230999946594238,safe,Theano_DC
TUI_v2,39,0.05391192436218262,safe,Theano_SC
TUI_v2,39,0.01118612289428711,safe,z3
TUI_v2,39,0.0047609806060791016,safe,cvc5
TUI_v2,40,0.0414729118347168,safe,Theano_DC
TUI_v2,40,0.04171895980834961,safe,Theano_SC
TUI_v2,40,0.011161088943481445,safe,z3
TUI_v2,40,0.004817008972167969,safe,cvc5
TUI_v2,41,0.044219970703125,safe,Theano_DC
TUI_v2,41,0.041790008544921875,safe,Theano_SC
TUI_v2,41,0.011060953140258789,safe,z3
TUI_v2,41,0.004830837249755859,safe,cvc5
TUI_v2,42,0.04155778884887695,safe,Theano_DC
TUI_v2,42,0.04201483726501465,safe,Theano_SC
TUI_v2,42,0.01102900505065918,safe,z3
TUI_v2,42,0.004861116409301758,safe,cvc5
TUI_v2,43,0.041587114334106445,safe,Theano_DC
TUI_v2,43,0.04167294502258301,safe,Theano_SC
TUI_v2,43,0.010975837707519531,safe,z3
TUI_v2,43,0.004685878753662109,safe,cvc5
TUI_v2,44,0.04141092300415039,safe,Theano_DC
TUI_v2,44,0.04180788993835449,safe,Theano_SC
TUI_v2,44,0.01098489761352539,safe,z3
TUI_v2,44,0.004839181900024414,safe,cvc5
TUI_v2,45,0.04148292541503906,safe,Theano_DC
TUI_v2,45,0.04174518585205078,safe,Theano_SC
TUI_v2,45,0.010803937911987305,safe,z3
TUI_v2,45,0.00491786003112793,safe,cvc5
TUI_v2,46,0.0413510799407959,safe,Theano_DC
TUI_v2,46,0.04212594032287598,safe,Theano_SC
TUI_v2,46,0.011094093322753906,safe,z3
TUI_v2,46,0.004889965057373047,safe,cvc5
TUI_v2,47,0.041867971420288086,safe,Theano_DC
TUI_v2,47,0.04197406768798828,safe,Theano_SC
TUI_v2,47,0.010740995407104492,safe,z3
TUI_v2,47,0.0045928955078125,safe,cvc5
TUI_v2,48,0.04131793975830078,safe,Theano_DC
TUI_v2,48,0.04258894920349121,safe,Theano_SC
TUI_v2,48,0.010851860046386719,safe,z3
TUI_v2,48,0.004912853240966797,safe,cvc5
TUI_v2,49,0.040689945220947266,safe,Theano_DC
TUI_v2,49,0.041548967361450195,safe,Theano_SC
TUI_v2,49,0.0106048583984375,safe,z3
TUI_v2,49,0.004709005355834961,safe,cvc5
TUI_v2,50,0.041192054748535156,safe,Theano_DC
TUI_v2,50,0.04132795333862305,safe,Theano_SC
TUI_v2,50,0.010545015335083008,safe,z3
TUI_v2,50,0.004742860794067383,safe,cvc5
REG_v3,1,0.04178905487060547,safe,Theano_DC
REG_v3,1,0.04170107841491699,safe,Theano_SC
REG_v3,1,0.01394510269165039,safe,z3
REG_v3,1,0.005859851837158203,safe,cvc5
REG_v3,2,0.04162001609802246,safe,Theano_DC
REG_v3,2,0.04168701171875,safe,Theano_SC
REG_v3,2,0.011087894439697266,safe,z3
REG_v3,2,0.0050830841064453125,safe,cvc5
REG_v3,3,0.04128313064575195,safe,Theano_DC
REG_v3,3,0.04167890548706055,safe,Theano_SC
REG_v3,3,0.011310100555419922,safe,z3
REG_v3,3,0.005077838897705078,safe,cvc5
REG_v3,4,0.041114091873168945,safe,Theano_DC
REG_v3,4,0.04194903373718262,safe,Theano_SC
REG_v3,4,0.011224031448364258,safe,z3
REG_v3,4,0.005133152008056641,safe,cvc5
REG_v3,5,0.04168200492858887,safe,Theano_DC
REG_v3,5,0.0420529842376709,safe,Theano_SC
REG_v3,5,0.010846138000488281,safe,z3
REG_v3,5,0.005040884017944336,safe,cvc5
REG_v3,6,0.04176783561706543,safe,Theano_DC
REG_v3,6,0.04184103012084961,safe,Theano_SC
REG_v3,6,0.010998964309692383,safe,z3
REG_v3,6,0.005019187927246094,safe,cvc5
REG_v3,7,0.04135894775390625,safe,Theano_DC
REG_v3,7,0.041622161865234375,safe,Theano_SC
REG_v3,7,0.023186922073364258,safe,z3
REG_v3,7,0.005290985107421875,safe,cvc5
REG_v3,8,0.04126596450805664,safe,Theano_DC
REG_v3,8,0.04166603088378906,safe,Theano_SC
REG_v3,8,0.011188983917236328,safe,z3
REG_v3,8,0.005034923553466797,safe,cvc5
REG_v3,9,0.04177594184875488,safe,Theano_DC
REG_v3,9,0.04179883003234863,safe,Theano_SC
REG_v3,9,0.011126041412353516,safe,z3
REG_v3,9,0.005142927169799805,safe,cvc5
REG_v3,10,0.04145503044128418,safe,Theano_DC
REG_v3,10,0.04161810874938965,safe,Theano_SC
REG_v3,10,0.01125192642211914,safe,z3
REG_v3,10,0.005148172378540039,safe,cvc5
REG_v3,11,0.04211688041687012,safe,Theano_DC
REG_v3,11,0.04204201698303223,safe,Theano_SC
REG_v3,11,0.01140904426574707,safe,z3
REG_v3,11,0.005251884460449219,safe,cvc5
REG_v3,12,0.04219484329223633,safe,Theano_DC
REG_v3,12,0.04173588752746582,safe,Theano_SC
REG_v3,12,0.011184930801391602,safe,z3
REG_v3,12,0.005132198333740234,safe,cvc5
REG_v3,13,0.04154396057128906,safe,Theano_DC
REG_v3,13,0.041793107986450195,safe,Theano_SC
REG_v3,13,0.011089086532592773,safe,z3
REG_v3,13,0.005116939544677734,safe,cvc5
REG_v3,14,0.041481971740722656,safe,Theano_DC
REG_v3,14,0.041998863220214844,safe,Theano_SC
REG_v3,14,0.011208057403564453,safe,z3
REG_v3,14,0.005057096481323242,safe,cvc5
REG_v3,15,0.04111599922180176,safe,Theano_DC
REG_v3,15,0.042138099670410156,safe,Theano_SC
REG_v3,15,0.011233091354370117,safe,z3
REG_v3,15,0.005136966705322266,safe,cvc5
REG_v3,16,0.0414881706237793,safe,Theano_DC
REG_v3,16,0.04189586639404297,safe,Theano_SC
REG_v3,16,0.010918855667114258,safe,z3
REG_v3,16,0.005052089691162109,safe,cvc5
REG_v3,17,0.04113292694091797,safe,Theano_DC
REG_v3,17,0.04211783409118652,safe,Theano_SC
REG_v3,17,0.011059045791625977,safe,z3
REG_v3,17,0.005021095275878906,safe,cvc5
REG_v3,18,0.04157710075378418,safe,Theano_DC
REG_v3,18,0.04179692268371582,safe,Theano_SC
REG_v3,18,0.011208057403564453,safe,z3
REG_v3,18,0.00504612922668457,safe,cvc5
REG_v3,19,0.04122114181518555,safe,Theano_DC
REG_v3,19,0.04161214828491211,safe,Theano_SC
REG_v3,19,0.011330842971801758,safe,z3
REG_v3,19,0.005114078521728516,safe,cvc5
REG_v3,20,0.04144001007080078,safe,Theano_DC
REG_v3,20,0.041879892349243164,safe,Theano_SC
REG_v3,20,0.011278867721557617,safe,z3
REG_v3,20,0.005026102066040039,safe,cvc5
REG_v3,21,0.04124283790588379,safe,Theano_DC
REG_v3,21,0.041979074478149414,safe,Theano_SC
REG_v3,21,0.011024951934814453,safe,z3
REG_v3,21,0.0051538944244384766,safe,cvc5
REG_v3,22,0.0413060188293457,safe,Theano_DC
REG_v3,22,0.04187798500061035,safe,Theano_SC
REG_v3,22,0.011305093765258789,safe,z3
REG_v3,22,0.005475044250488281,safe,cvc5
REG_v3,23,0.04172110557556152,safe,Theano_DC
REG_v3,23,0.04214882850646973,safe,Theano_SC
REG_v3,23,0.01127004623413086,safe,z3
REG_v3,23,0.0050699710845947266,safe,cvc5
REG_v3,24,0.041561126708984375,safe,Theano_DC
REG_v3,24,0.04229998588562012,safe,Theano_SC
REG_v3,24,0.011317968368530273,safe,z3
REG_v3,24,0.005125999450683594,safe,cvc5
REG_v3,25,0.04158902168273926,safe,Theano_DC
REG_v3,25,0.056097984313964844,safe,Theano_SC
REG_v3,25,0.01117706298828125,safe,z3
REG_v3,25,0.005244016647338867,safe,cvc5
REG_v3,26,0.04149508476257324,safe,Theano_DC
REG_v3,26,0.0417180061340332,safe,Theano_SC
REG_v3,26,0.011073112487792969,safe,z3
REG_v3,26,0.0050618648529052734,safe,cvc5
REG_v3,27,0.041561126708984375,safe,Theano_DC
REG_v3,27,0.041581153869628906,safe,Theano_SC
REG_v3,27,0.01123499870300293,safe,z3
REG_v3,27,0.005335092544555664,safe,cvc5
REG_v3,28,0.04131197929382324,safe,Theano_DC
REG_v3,28,0.04170584678649902,safe,Theano_SC
REG_v3,28,0.01093602180480957,safe,z3
REG_v3,28,0.005151987075805664,safe,cvc5
REG_v3,29,0.041741132736206055,safe,Theano_DC
REG_v3,29,0.04228997230529785,safe,Theano_SC
REG_v3,29,0.011307001113891602,safe,z3
REG_v3,29,0.0051310062408447266,safe,cvc5
REG_v3,30,0.04201102256774902,safe,Theano_DC
REG_v3,30,0.04202008247375488,safe,Theano_SC
REG_v3,30,0.011584043502807617,safe,z3
REG_v3,30,0.00522303581237793,safe,cvc5
REG_v3,31,0.041867971420288086,safe,Theano_DC
REG_v3,31,0.041867971420288086,safe,Theano_SC
REG_v3,31,0.01121211051940918,safe,z3
REG_v3,31,0.005172014236450195,safe,cvc5
REG_v3,32,0.04139399528503418,safe,Theano_DC
REG_v3,32,0.042150020599365234,safe,Theano_SC
REG_v3,32,0.01134800910949707,safe,z3
REG_v3,32,0.0050809383392333984,safe,cvc5
REG_v3,33,0.0412600040435791,safe,Theano_DC
REG_v3,33,0.042555809020996094,safe,Theano_SC
REG_v3,33,0.011171102523803711,safe,z3
REG_v3,33,0.005117177963256836,safe,cvc5
REG_v3,34,0.04182600975036621,safe,Theano_DC
REG_v3,34,0.04256701469421387,safe,Theano_SC
REG_v3,34,0.011326074600219727,safe,z3
REG_v3,34,0.004871845245361328,safe,cvc5
REG_v3,35,0.041970014572143555,safe,Theano_DC
REG_v3,35,0.042272090911865234,safe,Theano_SC
REG_v3,35,0.011194944381713867,safe,z3
REG_v3,35,0.005234956741333008,safe,cvc5
REG_v3,36,0.041847944259643555,safe,Theano_DC
REG_v3,36,0.042253971099853516,safe,Theano_SC
REG_v3,36,0.011037826538085938,safe,z3
REG_v3,36,0.005171060562133789,safe,cvc5
REG_v3,37,0.04185199737548828,safe,Theano_DC
REG_v3,37,0.04200482368469238,safe,Theano_SC
REG_v3,37,0.011401891708374023,safe,z3
REG_v3,37,0.005109071731567383,safe,cvc5
REG_v3,38,0.04153013229370117,safe,Theano_DC
REG_v3,38,0.042387962341308594,safe,Theano_SC
REG_v3,38,0.011451005935668945,safe,z3
REG_v3,38,0.005264997482299805,safe,cvc5
REG_v3,39,0.042762041091918945,safe,Theano_DC
REG_v3,39,0.042018890380859375,safe,Theano_SC
REG_v3,39,0.011260032653808594,safe,z3
REG_v3,39,0.005371809005737305,safe,cvc5
REG_v3,40,0.04186391830444336,safe,Theano_DC
REG_v3,40,0.04207110404968262,safe,Theano_SC
REG_v3,40,0.011403083801269531,safe,z3
REG_v3,40,0.0051958560943603516,safe,cvc5
REG_v3,41,0.04225897789001465,safe,Theano_DC
REG_v3,41,0.042257070541381836,safe,Theano_SC
REG_v3,41,0.011214971542358398,safe,z3
REG_v3,41,0.005026102066040039,safe,cvc5
REG_v3,42,0.04190492630004883,safe,Theano_DC
REG_v3,42,0.04240298271179199,safe,Theano_SC
REG_v3,42,0.011102914810180664,safe,z3
REG_v3,42,0.005146980285644531,safe,cvc5
REG_v3,43,0.042027950286865234,safe,Theano_DC
REG_v3,43,0.04191899299621582,safe,Theano_SC
REG_v3,43,0.011512041091918945,safe,z3
REG_v3,43,0.005045175552368164,safe,cvc5
REG_v3,44,0.04199981689453125,safe,Theano_DC
REG_v3,44,0.04227399826049805,safe,Theano_SC
REG_v3,44,0.011332988739013672,safe,z3
REG_v3,44,0.005194902420043945,safe,cvc5
REG_v3,45,0.042662858963012695,safe,Theano_DC
REG_v3,45,0.04188203811645508,safe,Theano_SC
REG_v3,45,0.011343002319335938,safe,z3
REG_v3,45,0.005239963531494141,safe,cvc5
REG_v3,46,0.042057037353515625,safe,Theano_DC
REG_v3,46,0.0421750545501709,safe,Theano_SC
REG_v3,46,0.011561155319213867,safe,z3
REG_v3,46,0.00532984733581543,safe,cvc5
REG_v3,47,0.041810035705566406,safe,Theano_DC
REG_v3,47,0.04207301139831543,safe,Theano_SC
REG_v3,47,0.011337995529174805,safe,z3
REG_v3,47,0.0051038265228271484,safe,cvc5
REG_v3,48,0.04153704643249512,safe,Theano_DC
REG_v3,48,0.04202580451965332,safe,Theano_SC
REG_v3,48,0.011188030242919922,safe,z3
REG_v3,48,0.005544900894165039,safe,cvc5
REG_v3,49,0.0427401065826416,safe,Theano_DC
REG_v3,49,0.041844844818115234,safe,Theano_SC
REG_v3,49,0.011070013046264648,safe,z3
REG_v3,49,0.005262136459350586,safe,cvc5
REG_v3,50,0.0417330265045166,safe,Theano_DC
REG_v3,50,0.04247593879699707,safe,Theano_SC
REG_v3,50,0.01142120361328125,safe,z3
REG_v3,50,0.00515294075012207,safe,cvc5
NLG_v3,1,0.04560708999633789,safe,Theano_DC
NLG_v3,1,0.0433499813079834,safe,Theano_SC
NLG_v3,1,0.013202905654907227,safe,z3
NLG_v3,1,0.005650997161865234,safe,cvc5
NLG_v3,2,0.04365801811218262,safe,Theano_DC
NLG_v3,2,0.043586015701293945,safe,Theano_SC
NLG_v3,2,0.011514902114868164,safe,z3
NLG_v3,2,0.005563974380493164,safe,cvc5
NLG_v3,3,0.04391288757324219,safe,Theano_DC
NLG_v3,3,0.04432201385498047,safe,Theano_SC
NLG_v3,3,0.011210918426513672,safe,z3
NLG_v3,3,0.006009817123413086,safe,cvc5
NLG_v3,4,0.043831825256347656,safe,Theano_DC
NLG_v3,4,0.04387402534484863,safe,Theano_SC
NLG_v3,4,0.011490106582641602,safe,z3
NLG_v3,4,0.0059969425201416016,safe,cvc5
NLG_v3,5,0.04357790946960449,safe,Theano_DC
NLG_v3,5,0.04349517822265625,safe,Theano_SC
NLG_v3,5,0.011422872543334961,safe,z3
NLG_v3,5,0.00551605224609375,safe,cvc5
NLG_v3,6,0.04319286346435547,safe,Theano_DC
NLG_v3,6,0.045175790786743164,safe,Theano_SC
NLG_v3,6,0.011913061141967773,safe,z3
NLG_v3,6,0.0058629512786865234,safe,cvc5
NLG_v3,7,0.043699026107788086,safe,Theano_DC
NLG_v3,7,0.04332685470581055,safe,Theano_SC
NLG_v3,7,0.011425971984863281,safe,z3
NLG_v3,7,0.0055179595947265625,safe,cvc5
NLG_v3,8,0.045378923416137695,safe,Theano_DC
NLG_v3,8,0.0459139347076416,safe,Theano_SC
NLG_v3,8,0.011759042739868164,safe,z3
NLG_v3,8,0.0059452056884765625,safe,cvc5
NLG_v3,9,0.04460787773132324,safe,Theano_DC
NLG_v3,9,0.044255971908569336,safe,Theano_SC
NLG_v3,9,0.011523962020874023,safe,z3
NLG_v3,9,0.005712032318115234,safe,cvc5
NLG_v3,10,0.04475593566894531,safe,Theano_DC
NLG_v3,10,0.04436492919921875,safe,Theano_SC
NLG_v3,10,0.011549949645996094,safe,z3
NLG_v3,10,0.005923032760620117,safe,cvc5
NLG_v3,11,0.04329109191894531,safe,Theano_DC
NLG_v3,11,0.0435938835144043,safe,Theano_SC
NLG_v3,11,0.011414051055908203,safe,z3
NLG_v3,11,0.00568389892578125,safe,cvc5
NLG_v3,12,0.04440498352050781,safe,Theano_DC
NLG_v3,12,0.04453301429748535,safe,Theano_SC
NLG_v3,12,0.011792898178100586,safe,z3
NLG_v3,12,0.005934000015258789,safe,cvc5
NLG_v3,13,0.04999399185180664,safe,Theano_DC
NLG_v3,13,0.048074960708618164,safe,Theano_SC
NLG_v3,13,0.012408971786499023,safe,z3
NLG_v3,13,0.00616908073425293,safe,cvc5
NLG_v3,14,0.04727792739868164,safe,Theano_DC
NLG_v3,14,0.045542001724243164,safe,Theano_SC
NLG_v3,14,0.011581897735595703,safe,z3
NLG_v3,14,0.006167173385620117,safe,cvc5
NLG_v3,15,0.048753976821899414,safe,Theano_DC
NLG_v3,15,0.06511211395263672,safe,Theano_SC
NLG_v3,15,0.012387990951538086,safe,z3
NLG_v3,15,0.006183147430419922,safe,cvc5
NLG_v3,16,0.0477290153503418,safe,Theano_DC
NLG_v3,16,0.04897499084472656,safe,Theano_SC
NLG_v3,16,0.011337041854858398,safe,z3
NLG_v3,16,0.006045818328857422,safe,cvc5
NLG_v3,17,0.04611492156982422,safe,Theano_DC
NLG_v3,17,0.04922795295715332,safe,Theano_SC
NLG_v3,17,0.012183904647827148,safe,z3
NLG_v3,17,0.006308078765869141,safe,cvc5
NLG_v3,18,0.048317909240722656,safe,Theano_DC
NLG_v3,18,0.04896998405456543,safe,Theano_SC
NLG_v3,18,0.012215852737426758,safe,z3
NLG_v3,18,0.006294965744018555,safe,cvc5
NLG_v3,19,0.04849386215209961,safe,Theano_DC
NLG_v3,19,0.04755401611328125,safe,Theano_SC
NLG_v3,19,0.011621952056884766,safe,z3
NLG_v3,19,0.005894899368286133,safe,cvc5
NLG_v3,20,0.04404401779174805,safe,Theano_DC
NLG_v3,20,0.047274112701416016,safe,Theano_SC
NLG_v3,20,0.011993885040283203,safe,z3
NLG_v3,20,0.006242990493774414,safe,cvc5
NLG_v3,21,0.04738616943359375,safe,Theano_DC
NLG_v3,21,0.0456390380859375,safe,Theano_SC
NLG_v3,21,0.01156306266784668,safe,z3
NLG_v3,21,0.0055751800537109375,safe,cvc5
NLG_v3,22,0.04468512535095215,safe,Theano_DC
NLG_v3,22,0.04595184326171875,safe,Theano_SC
NLG_v3,22,0.011937141418457031,safe,z3
NLG_v3,22,0.005917072296142578,safe,cvc5
NLG_v3,23,0.04826188087463379,safe,Theano_DC
NLG_v3,23,0.04759407043457031,safe,Theano_SC
NLG_v3,23,0.011647939682006836,safe,z3
NLG_v3,23,0.006044149398803711,safe,cvc5
NLG_v3,24,0.04394078254699707,safe,Theano_DC
NLG_v3,24,0.04380011558532715,safe,Theano_SC
NLG_v3,24,0.011613845825195312,safe,z3
NLG_v3,24,0.005787849426269531,safe,cvc5
NLG_v3,25,0.048593997955322266,safe,Theano_DC
NLG_v3,25,0.049079179763793945,safe,Theano_SC
NLG_v3,25,0.012870073318481445,safe,z3
NLG_v3,25,0.006205081939697266,safe,cvc5
NLG_v3,26,0.048407793045043945,safe,Theano_DC
NLG_v3,26,0.04897189140319824,safe,Theano_SC
NLG_v3,26,0.012655019760131836,safe,z3
NLG_v3,26,0.0060961246490478516,safe,cvc5
NLG_v3,27,0.04954099655151367,safe,Theano_DC
NLG_v3,27,0.04632687568664551,safe,Theano_SC
NLG_v3,27,0.012305974960327148,safe,z3
NLG_v3,27,0.006103038787841797,safe,cvc5
NLG_v3,28,0.04896378517150879,safe,Theano_DC
NLG_v3,28,0.04852700233459473,safe,Theano_SC
NLG_v3,28,0.012634992599487305,safe,z3
NLG_v3,28,0.006115913391113281,safe,cvc5
NLG_v3,29,0.04631495475769043,safe,Theano_DC
NLG_v3,29,0.044777870178222656,safe,Theano_SC
NLG_v3,29,0.01152181625366211,safe,z3
NLG_v3,29,0.006075143814086914,safe,cvc5
NLG_v3,30,0.04792523384094238,safe,Theano_DC
NLG_v3,30,0.0470430850982666,safe,Theano_SC
NLG_v3,30,0.011861085891723633,safe,z3
NLG_v3,30,0.005572080612182617,safe,cvc5
NLG_v3,31,0.04840517044067383,safe,Theano_DC
NLG_v3,31,0.04724621772766113,safe,Theano_SC
NLG_v3,31,0.01178598403930664,safe,z3
NLG_v3,31,0.006058216094970703,safe,cvc5
NLG_v3,32,0.06215500831604004,safe,Theano_DC
NLG_v3,32,0.047399044036865234,safe,Theano_SC
NLG_v3,32,0.01214909553527832,safe,z3
NLG_v3,32,0.006268024444580078,safe,cvc5
NLG_v3,33,0.04389691352844238,safe,Theano_DC
NLG_v3,33,0.04413294792175293,safe,Theano_SC
NLG_v3,33,0.011770009994506836,safe,z3
NLG_v3,33,0.006234884262084961,safe,cvc5
NLG_v3,34,0.04865312576293945,safe,Theano_DC
NLG_v3,34,0.04849410057067871,safe,Theano_SC
NLG_v3,34,0.012104034423828125,safe,z3
NLG_v3,34,0.006201982498168945,safe,cvc5
NLG_v3,35,0.048364877700805664,safe,Theano_DC
NLG_v3,35,0.04695606231689453,safe,Theano_SC
NLG_v3,35,0.011811017990112305,safe,z3
NLG_v3,35,0.006031036376953125,safe,cvc5
NLG_v3,36,0.0446929931640625,safe,Theano_DC
NLG_v3,36,0.044039011001586914,safe,Theano_SC
NLG_v3,36,0.011610984802246094,safe,z3
NLG_v3,36,0.005789995193481445,safe,cvc5
NLG_v3,37,0.045185089111328125,safe,Theano_DC
NLG_v3,37,0.04473114013671875,safe,Theano_SC
NLG_v3,37,0.011210918426513672,safe,z3
NLG_v3,37,0.005927085876464844,safe,cvc5
NLG_v3,38,0.044641971588134766,safe,Theano_DC
NLG_v3,38,0.04438614845275879,safe,Theano_SC
NLG_v3,38,0.011596918106079102,safe,z3
NLG_v3,38,0.006136894226074219,safe,cvc5
NLG_v3,39,0.04834294319152832,safe,Theano_DC
NLG_v3,39,0.0481569766998291,safe,Theano_SC
NLG_v3,39,0.012378931045532227,safe,z3
NLG_v3,39,0.005948066711425781,safe,cvc5
NLG_v3,40,0.050991058349609375,safe,Theano_DC
NLG_v3,40,0.04668784141540527,safe,Theano_SC
NLG_v3,40,0.012449026107788086,safe,z3
NLG_v3,40,0.00622105598449707,safe,cvc5
NLG_v3,41,0.049675941467285156,safe,Theano_DC
NLG_v3,41,0.06577205657958984,safe,Theano_SC
NLG_v3,41,0.012670040130615234,safe,z3
NLG_v3,41,0.005897998809814453,safe,cvc5
NLG_v3,42,0.04906201362609863,safe,Theano_DC
NLG_v3,42,0.046408891677856445,safe,Theano_SC
NLG_v3,42,0.011654853820800781,safe,z3
NLG_v3,42,0.0056841373443603516,safe,cvc5
NLG_v3,43,0.04791688919067383,safe,Theano_DC
NLG_v3,43,0.04784202575683594,safe,Theano_SC
NLG_v3,43,0.011723995208740234,safe,z3
NLG_v3,43,0.005920886993408203,safe,cvc5
NLG_v3,44,0.048209190368652344,safe,Theano_DC
NLG_v3,44,0.04711508750915527,safe,Theano_SC
NLG_v3,44,0.012040138244628906,safe,z3
NLG_v3,44,0.005918025970458984,safe,cvc5
NLG_v3,45,0.045770883560180664,safe,Theano_DC
NLG_v3,45,0.04429507255554199,safe,Theano_SC
NLG_v3,45,0.011436939239501953,safe,z3
NLG_v3,45,0.005715847015380859,safe,cvc5
NLG_v3,46,0.04848313331604004,safe,Theano_DC
NLG_v3,46,0.048979997634887695,safe,Theano_SC
NLG_v3,46,0.01267695426940918,safe,z3
NLG_v3,46,0.00604701042175293,safe,cvc5
NLG_v3,47,0.045606136322021484,safe,Theano_DC
NLG_v3,47,0.0469059944152832,safe,Theano_SC
NLG_v3,47,0.011609077453613281,safe,z3
NLG_v3,47,0.0056951045989990234,safe,cvc5
NLG_v3,48,0.04520583152770996,safe,Theano_DC
NLG_v3,48,0.04837799072265625,safe,Theano_SC
NLG_v3,48,0.012250900268554688,safe,z3
NLG_v3,48,0.006256818771362305,safe,cvc5
NLG_v3,49,0.04818320274353027,safe,Theano_DC
NLG_v3,49,0.04866981506347656,safe,Theano_SC
NLG_v3,49,0.012616157531738281,safe,z3
NLG_v3,49,0.005888938903808594,safe,cvc5
NLG_v3,50,0.04884910583496094,safe,Theano_DC
NLG_v3,50,0.06946206092834473,safe,Theano_SC
NLG_v3,50,0.012170076370239258,safe,z3
NLG_v3,50,0.006524085998535156,safe,cvc5
NN_v3,1,0.045549869537353516,safe,Theano_DC
NN_v3,1,0.04493212699890137,safe,Theano_SC
NN_v3,1,0.012867927551269531,safe,z3
NN_v3,1,0.006009101867675781,safe,cvc5
NN_v3,2,0.04442095756530762,safe,Theano_DC
NN_v3,2,0.042729854583740234,safe,Theano_SC
NN_v3,2,0.012093067169189453,safe,z3
NN_v3,2,0.005872011184692383,safe,cvc5
NN_v3,3,0.04244494438171387,safe,Theano_DC
NN_v3,3,0.0425419807434082,safe,Theano_SC
NN_v3,3,0.011754989624023438,safe,z3
NN_v3,3,0.005176067352294922,safe,cvc5
NN_v3,4,0.04521298408508301,safe,Theano_DC
NN_v3,4,0.04461383819580078,safe,Theano_SC
NN_v3,4,0.011566162109375,safe,z3
NN_v3,4,0.005208015441894531,safe,cvc5
NN_v3,5,0.04201102256774902,safe,Theano_DC
NN_v3,5,0.04247689247131348,safe,Theano_SC
NN_v3,5,0.01143193244934082,safe,z3
NN_v3,5,0.005656003952026367,safe,cvc5
NN_v3,6,0.04698300361633301,safe,Theano_DC
NN_v3,6,0.044703006744384766,safe,Theano_SC
NN_v3,6,0.011155128479003906,safe,z3
NN_v3,6,0.004947185516357422,safe,cvc5
NN_v3,7,0.04271697998046875,safe,Theano_DC
NN_v3,7,0.04252815246582031,safe,Theano_SC
NN_v3,7,0.010905027389526367,safe,z3
NN_v3,7,0.005201816558837891,safe,cvc5
NN_v3,8,0.04678201675415039,safe,Theano_DC
NN_v3,8,0.04728817939758301,safe,Theano_SC
NN_v3,8,0.012129068374633789,safe,z3
NN_v3,8,0.005411863327026367,safe,cvc5
NN_v3,9,0.04571890830993652,safe,Theano_DC
NN_v3,9,0.06103110313415527,safe,Theano_SC
NN_v3,9,0.011439085006713867,safe,z3
NN_v3,9,0.005548954010009766,safe,cvc5
NN_v3,10,0.04616093635559082,safe,Theano_DC
NN_v3,10,0.0480189323425293,safe,Theano_SC
NN_v3,10,0.011812925338745117,safe,z3
NN_v3,10,0.0057408809661865234,safe,cvc5
NN_v3,11,0.0464320182800293,safe,Theano_DC
NN_v3,11,0.04514789581298828,safe,Theano_SC
NN_v3,11,0.012017965316772461,safe,z3
NN_v3,11,0.005849123001098633,safe,cvc5
NN_v3,12,0.0463252067565918,safe,Theano_DC
NN_v3,12,0.0463099479675293,safe,Theano_SC
NN_v3,12,0.011526823043823242,safe,z3
NN_v3,12,0.005464076995849609,safe,cvc5
NN_v3,13,0.04485201835632324,safe,Theano_DC
NN_v3,13,0.044309139251708984,safe,Theano_SC
NN_v3,13,0.011250019073486328,safe,z3
NN_v3,13,0.005129098892211914,safe,cvc5
NN_v3,14,0.045291900634765625,safe,Theano_DC
NN_v3,14,0.04528617858886719,safe,Theano_SC
NN_v3,14,0.011205911636352539,safe,z3
NN_v3,14,0.005194187164306641,safe,cvc5
NN_v3,15,0.04131197929382324,safe,Theano_DC
NN_v3,15,0.04324817657470703,safe,Theano_SC
NN_v3,15,0.011232852935791016,safe,z3
NN_v3,15,0.00491786003112793,safe,cvc5
